sigma,F_meas,F_fit,residual
2716.728,-0.49503262194467,-0.363625854608972,-0.131406767335698
2717.21,-0.485237272841861,-0.364454351833877,-0.120782921007984
2717.692,-0.481787233601867,-0.365226386580687,-0.11656084702118
2718.174,-0.476734925836627,-0.365941839101951,-0.110793086734677
2718.656,-0.462447211157919,-0.366600598326966,-0.0958466128309523
2719.138,-0.49732387117735,-0.367202561878827,-0.130121309298523
2719.62,-0.476970677506362,-0.367747636090119,-0.109223041416243
2720.102,-0.485203171756208,-0.368235736017278,-0.11696743573893
2720.584,-0.464538765537963,-0.368666785453625,-0.0958719800843376
2721.067,-0.462451032030522,-0.369041433316364,-0.093409598714158
2721.549,-0.461487619217969,-0.369358069476965,-0.0921295497410045
2722.031,-0.453031040772668,-0.369617478963672,-0.0834135618089962
2722.513,-0.464126648304859,-0.369819620638976,-0.0943070276658831
2722.995,-0.449851503424561,-0.369964462147261,-0.0798870412773
2723.477,-0.437741827741544,-0.370051979919766,-0.0676898478217778
2723.959,-0.429464282865354,-0.370082159178195,-0.0593821236871588
2724.441,-0.44195278040527,-0.370054993936988,-0.0718977864682819
2724.924,-0.4475441797066,-0.369970252078686,-0.0775739276279148
2725.406,-0.421332076441754,-0.369828296131767,-0.0515037803099866
2725.888,-0.413132790422644,-0.36962903053882,-0.0435037598838242
2726.37,-0.400407183257489,-0.369372484499143,-0.0310346987583459
2726.852,-0.409666976554206,-0.369058695995866,-0.0406082805583398
2727.334,-0.434148631920433,-0.368687711790125,-0.0654609201303082
2727.816,-0.421130520963491,-0.368259587413887,-0.0528709335496038
2728.298,-0.401246905290392,-0.367774387161441,-0.0334725181289518
2728.781,-0.410823560626056,-0.367230999977854,-0.0435925606482023
2729.262,-0.398108266222209,-0.366633059956169,-0.0314752062660398
2729.745,-0.405793199286798,-0.365975685398507,-0.0398175138882908
2730.227,-0.398157730382287,-0.365262881866638,-0.0328948485156491
2730.709,-0.403081134795094,-0.364493455205716,-0.0385876795893783
2731.191,-0.397443394130207,-0.363667522047982,-0.0337758720822243
2731.673,-0.39009081999226,-0.362785207690819,-0.0273056123014404
2732.155,-0.369475863985489,-0.361846646077542,-0.00762921790794729
2732.637,-0.375435797713774,-0.36085197977686,-0.0145838179369139
2733.119,-0.394166982780597,-0.35980135996101,-0.0343656228195863
2733.602,-0.378828970684918,-0.358692593036578,-0.0201363776483398
2734.084,-0.365023382833829,-0.357530438779373,-0.00749294405445611
2734.566,-0.382925001132651,-0.356312836282228,-0.0266121648504231
2735.048,-0.379253847183239,-0.355039970904159,-0.0242138762790802
2735.53,-0.366610272587021,-0.35371203647861,-0.0128982361084109
2736.012,-0.371633228944987,-0.352329235283751,-0.0193039936612352
2736.494,-0.346275287857701,-0.350891778011449,0.0046164901537486
2736.976,-0.349698470925262,-0.349399883734954,-0.000298587190307842
2737.458,-0.372971519747324,-0.347853779875315,-0.0251177398720086
2737.941,-0.348712262303149,-0.346250326565418,-0.00246193573773068
2738.423,-0.354531217057328,-0.344596407804839,-0.00993480925248924
2738.905,-0.34791233236546,-0.342889011987785,-0.00502332037767539
2739.387,-0.333044969825277,-0.34112839958199,0.00808342975671289
2739.869,-0.352026491034032,-0.339314839215833,-0.0127116518181983
2740.351,-0.32279716758848,-0.337448607637145,0.0146514400486659
2740.833,-0.321875331084847,-0.335529989670764,0.0136546585859171
2741.315,-0.334522513118859,-0.333559278174876,-0.000963234943983038
2741.798,-0.324975358766189,-0.331532524303853,0.00655716553766439
2742.28,-0.315124682313083,-0.329458429744475,0.0143337474313915
2742.762,-0.315740829184904,-0.327333168640136,0.0115923394552322
2743.244,-0.327072110975223,-0.325157065537277,-0.00191504543794557
2743.726,-0.29438208927705,-0.322930452778868,0.0285483635018179
2744.208,-0.31820339568284,-0.320653670453398,0.00245027477055859
2744.69,-0.308233771784465,-0.31832706634276,0.0100932945582951
2745.172,-0.297865149173237,-0.315950995868915,0.0180858466956774
2745.655,-0.292212600232546,-0.313520739771367,0.0213081395388217
2746.137,-0.297441214646117,-0.311046732408446,0.0136055177623286
2746.619,-0.293309575120475,-0.308524371029681,0.0152147959092062
2747.101,-0.286997023244531,-0.305954041075958,0.0189570178314268
2747.583,-0.278843630606566,-0.303336135344057,0.0244925047374909
2748.065,-0.289739868794253,-0.300671053926381,0.0109311851321275
2748.547,-0.263015459394616,-0.297959204149643,0.0349437447550272
2749.029,-0.254124753994052,-0.295201000512354,0.0410762465183024
2749.511,-0.250778184178305,-0.2923968646213,0.0416186804429947
2749.994,-0.259972279553875,-0.289541266011905,0.0295689864580305
2750.476,-0.249724975370967,-0.286646465498008,0.0369214901270411
2750.958,-0.244496061529428,-0.28370704047362,0.0392109789441919
2751.44,-0.238498319612333,-0.28072344033544,0.0422251207231067
2751.922,-0.243620731202071,-0.277696121254291,0.0340753900522199
2752.404,-0.221638077880343,-0.274625546105228,0.0529874682248854
2752.886,-0.211995021228137,-0.271512184396508,0.0595171631683704
2753.368,-0.223684382825741,-0.268356512197627,0.0446721293718852
2753.851,-0.225596550034336,-0.265152335106703,0.0395557850723677
2754.333,-0.2093880526044,-0.261913410762058,0.0525253581576585
2754.815,-0.20105260816408,-0.258633643802205,0.0575810356381251
2755.297,-0.197423048290744,-0.255313535814517,0.0578904875237726
2755.779,-0.17539004456102,-0.25195359457256,0.0765635500115405
2756.261,-0.196596908550781,-0.248554333958261,0.0519574254074802
2756.743,-0.16913680183514,-0.245116273883057,0.0759794720479164
2757.225,-0.183486395988432,-0.241639940208224,0.0581535442197925
2757.708,-0.176348226335723,-0.238118535190378,0.0617703088546559
2758.189,-0.173767233195292,-0.234574584769036,0.0608073515737437
2758.672,-0.168511942670385,-0.230979162155645,0.0624672194852604
2759.154,-0.145798785794685,-0.227355034502589,0.081556248707904
2759.636,-0.169990467651072,-0.223695350105637,0.0537048824545647
2760.118,-0.147648889809108,-0.220000668811659,0.0723517790025509
2760.6,-0.145772753837527,-0.21627155583421,0.070498801996683
2761.082,-0.133257631304236,-0.212508581666884,0.0792509503626476
2761.564,-0.130789433776311,-0.20871232199579,0.0779228882194788
2762.046,-0.128987682819975,-0.204883357611308,0.0758956747913329
2762.529,-0.110637281508208,-0.201014230794231,0.0903769492860237
2763.011,-0.120331728183842,-0.197121554531358,0.0767898263475157
2763.493,-0.120302706127834,-0.193197946897897,0.0728952407700632
2763.975,-0.0951068269029456,-0.189244008212771,0.0941371813098251
2764.457,-0.116943012071058,-0.185260343446077,0.0683173313750188
2764.939,-0.0894111831931745,-0.181247562126361,0.0918363789331866
2765.421,-0.0790492518293711,-0.177206278247115,0.0981570264177438
2765.903,-0.0815394695388498,-0.173137110172638,0.0915976406337879
2766.385,-0.0835173878798692,-0.169040680543205,0.0855232926633353
2766.868,-0.0529164581754564,-0.164909034854418,0.111992576678962
2767.35,-0.0657962922733617,-0.16075991337055,0.094963621097188
2767.832,-0.0528667216752972,-0.156585424271743,0.103718702596445
2768.314,-0.0412970779358055,-0.152386206349003,0.111089128413198
2768.796,-0.0304773426084779,-0.148162902185482,0.117685559577004
2769.278,-0.00706106724594235,-0.143916158057881,0.136855090811939
2769.76,-0.0114702933998565,-0.13964662383737,0.128176330437514
2770.242,-0.0270364626209201,-0.135354952889944,0.108318490269024
2770.725,-0.0109701848957364,-0.131032831659306,0.120062646763569
2771.207,-0.0119561047476466,-0.126698818327265,0.114742713579619
2771.689,0.0118925176839326,-0.12234464970989,0.134237167393823
2772.171,0.00451877085230024,-0.117970992151661,0.122489763003962
2772.653,-0.00617197678825931,-0.113578514985658,0.107406538197398
2773.135,0.0122856632175719,-0.109167890430866,0.121453553648438
2773.617,0.024174009326142,-0.104739793489193,0.128913802815335
2774.099,0.0346515699948142,-0.100294901841844,0.134946471836658
2774.582,0.0408604963682109,-0.0958246242684012,0.136685120636612
2775.064,0.0364441016593595,-0.0913481551461285,0.127792256805488
2775.546,0.0358939668858298,-0.0868569408205637,0.122750907706393
2776.028,0.0705228405092129,-0.082351668651824,0.152874509161037
2776.51,0.0447217209921789,-0.0778330281557969,0.122554749147976
2776.992,0.0431834667984639,-0.0733017108983628,0.116485177696827
2777.474,0.0852405863928958,-0.0687584103893607,0.153998996782256
2777.956,0.0808807282414001,-0.064203821976219,0.145084550217619
2778.438,0.0837900208110014,-0.0596386427373673,0.143428663548369
2778.921,0.0864262562750007,-0.0550540697286592,0.14148032600366
2779.403,0.0552119157895987,-0.05046978812131,0.105681703910909
2779.885,0.0807192714298743,-0.0458770176961918,0.126596289126066
2780.367,0.093799891667345,-0.0412764613868666,0.135076353054212
2780.849,0.0958352049746551,-0.036668823320813,0.132504028295468
2781.331,0.0937924398255952,-0.0320548087114918,0.125847248537087
2781.813,0.109529784695123,-0.0274351237501927,0.136964908445316
2782.295,0.137811108059342,-0.0228104754977359,0.160621583557078
2782.778,0.114637762790455,-0.0181719643092136,0.132809727099668
2783.26,0.118039378649041,-0.0135395069707672,0.131578885619808
2783.742,0.117584468434544,-0.00890421312750887,0.126488681562052
2784.224,0.122506710627796,-0.00426679223387278,0.126773502861669
2784.706,0.111012603710829,0.000372045929576079,0.110640557781253
2785.188,0.136501506166887,0.00501159136489507,0.131489914801992
2785.67,0.144314546480416,0.00965113396570424,0.134663412514712
2786.152,0.142404873137096,0.0142899636260477,0.128114909511048
2786.635,0.14549714950644,0.0189369895535257,0.126560159952914
2787.116,0.148902039428737,0.0235626443570823,0.125339395071655
2787.599,0.158864841014324,0.0282046836060547,0.13066015740827
2788.081,0.171556287965565,0.0328335561602825,0.138722731805282
2788.563,0.158302273703764,0.0374581675919253,0.120844106111839
2789.045,0.166794016722093,0.0420778100846995,0.124716206637394
2789.527,0.187908355514985,0.0466917765842868,0.141216578930698
2790.009,0.172317018578148,0.0512993609067644,0.121017657671384
2790.491,0.18870603440859,0.055899857846934,0.132806176561656
2790.973,0.194649281504599,0.0604925632863898,0.134156718218209
2791.456,0.17796797357585,0.0650862757959294,0.112881697779921
2791.938,0.198508668718702,0.0696612709585478,0.128847397760154
2792.42,0.215784140626759,0.0742263684139629,0.141557772212796
2792.902,0.212782467803567,0.0787808694722067,0.134001598331361
2793.384,0.213302938754019,0.0833240770682661,0.129978861685753
2793.866,0.221264841984347,0.0878552958689555,0.133409546115391
2794.348,0.242978236002113,0.0923738323795288,0.150604403622584
2794.83,0.238290619316249,0.0968789950500568,0.141411624266192
2795.312,0.242194890437045,0.101370094381459,0.140824796055586
2795.795,0.266101593114957,0.105855714252677,0.16024587886228
2796.277,0.24117249537316,0.110316594405372,0.130855900967788
2796.759,0.258700600974063,0.114761354668538,0.143939246305525
2797.241,0.240085528433472,0.119189314805685,0.120896213627786
2797.723,0.251307406268602,0.12359979715655,0.127707609112051
2798.205,0.260651352998067,0.12799212674107,0.132659226256997
2798.687,0.252147167141899,0.132365631362863,0.119781535779037
2799.169,0.272272357221556,0.136719641712318,0.135552715509239
2799.652,0.256922916814389,0.141062461441245,0.115860455373144
2800.134,0.27202812429892,0.145375443486787,0.126652680812133
2800.616,0.272994113289165,0.149666940309819,0.123327172979346
2801.098,0.270334732312339,0.15393629517645,0.116398437135889
2801.58,0.289074819897099,0.158182854748184,0.130891965148915
2802.062,0.298674684573584,0.162405969182168,0.136268715391416
2802.544,0.302056794873398,0.166604992230774,0.135451802642624
2803.026,0.31768587932962,0.170779281340755,0.146906597988865
2803.509,0.301514541151036,0.174936778646217,0.126577762504819
2803.991,0.291187389464056,0.179059632873916,0.112127756590141
2804.473,0.312102277538649,0.18315584734714,0.128946430191509
2804.955,0.315941893913891,0.187224795278118,0.128717098635772
2805.437,0.294232077130363,0.191265854060316,0.102966223070047
2805.919,0.321183365730182,0.195278405363966,0.125904960366216
2806.401,0.313338328256989,0.199261835230821,0.114076493026169
2806.883,0.335157343255972,0.203215534168389,0.131941809087583
2807.365,0.323603529273846,0.207138897243314,0.116464632030532
2807.848,0.305272428873081,0.211039367176764,0.0942330616963173
2808.33,0.327511542486732,0.214900196392037,0.112611346094695
2808.812,0.336547382765787,0.218728902003313,0.117818480762473
2809.294,0.341254378263219,0.222524898244694,0.118729480018525
2809.776,0.352497857533596,0.226287604366211,0.126210253167385
2810.258,0.354896849133056,0.230016444722831,0.124880404410224
2810.74,0.366787591619346,0.233710848862792,0.133076742756554
2811.222,0.355896693551806,0.237370251615011,0.118526441936795
2811.705,0.368566876714237,0.241001574168068,0.127565302546168
2812.187,0.376086783111177,0.244589224686115,0.131497558425062
2812.669,0.368248894639038,0.248140209717313,0.120108684921725
2813.151,0.378271049863638,0.251653986083599,0.126617063780039
2813.633,0.381812647352447,0.25513001631279,0.126682631039657
2814.115,0.372088975674583,0.25856776872097,0.113521206953613
2814.597,0.391794303400811,0.261966717494074,0.129827585906737
2815.079,0.39837406910355,0.265326342768449,0.133047726335101
2815.562,0.38314473359754,0.268652976473441,0.114491757124099
2816.043,0.37811905873663,0.271925573596158,0.106193485140472
2816.526,0.392504681785724,0.275170846162202,0.117333835623521
2817.008,0.391554545010269,0.278368014303127,0.113186530707142
2817.49,0.392955049095661,0.281523350633778,0.111431698461883
2817.972,0.395600412624447,0.284636372647944,0.110964039976503
2818.454,0.411054264180873,0.287706604328237,0.123347659852635
2818.936,0.385907542350903,0.29073357621905,0.0951739661318532
2819.418,0.401990005722229,0.293716825498587,0.108273180223642
2819.9,0.413174172884275,0.296655896049813,0.116518276834462
2820.383,0.403112203175471,0.299556296898903,0.103555906276568
2820.865,0.426365073528764,0.302405574847546,0.123959498681218
2821.347,0.429695903448586,0.305209345743131,0.124486557705455
2821.829,0.432910001531361,0.307967180991228,0.124942820540133
2822.311,0.414328436375282,0.310678659041547,0.103649777333735
2822.793,0.422015126580302,0.313343365452567,0.108671761127734
2823.275,0.433401150748171,0.315960892955105,0.117440257793067
2823.757,0.427316257482424,0.318530841514735,0.108785415967689
2824.24,0.438245644730568,0.321058000575328,0.117187644155239
2824.722,0.42045390222674,0.323531519669329,0.0969223825574109
2825.204,0.447215338107803,0.325956302957306,0.121259035150497
2825.686,0.420553130984519,0.328331979961751,0.092221151022768
2826.168,0.453721289469474,0.330658187735494,0.12306310173398
2826.65,0.441006962177077,0.332934570917354,0.108072391259724
2827.132,0.452125067723586,0.335160781786649,0.116964285936937
2827.614,0.435816664727085,0.337336480316507,0.0984801844105777
2828.096,0.435533231807533,0.339461334226016,0.0960718975815165
2828.579,0.448537355127318,0.341539267870672,0.106998087256646
2829.061,0.439403918014484,0.343561359793556,0.0958425582209281
2829.543,0.448732136846772,0.345531656600332,0.10320048024644
2830.025,0.459505710251598,0.347449857507981,0.112055852743617
2830.507,0.44392698685829,0.349315669722274,0.0946113171360161
2830.989,0.452741295298047,0.351128808482681,0.101612486815366
2831.471,0.451415814203983,0.352888997106019,0.0985268170979646
2831.953,0.462246822211114,0.354595967028898,0.107650855182216
2832.436,0.461202103701272,0.356252832560055,0.104949271141217
2832.918,0.456432345586361,0.357852480343466,0.0985798652428947
2833.4,0.453429412486393,0.359398152362981,0.0940312601234127
2833.882,0.436181263044091,0.360889612950853,0.0752916500932374
2834.364,0.44833415590411,0.362326634752543,0.0860075211515676
2834.846,0.441949589713069,0.363708998761574,0.0782405909514943
2835.328,0.418858383119542,0.365036494353123,0.0538218887664185
2835.81,0.438629454774052,0.366308919316318,0.0723205354577335
2836.292,0.414583223329107,0.367526079885244,0.0470571434438631
2836.775,0.422608040948123,0.368690143193342,0.0539178977547816
2837.257,0.399376219007323,0.369796112017612,0.0295801069897111
2837.739,0.438575829933683,0.370846285770063,0.0677295441636199
2838.221,0.436529172387658,0.37184050476651,0.0646886676211484
2838.703,0.444582695031713,0.372778617903308,0.0718040771284044
2839.185,0.468719946530321,0.373660482680523,0.0950594638497975
2839.667,0.43314783554997,0.374485965223781,0.0586618703261893
2840.149,0.437946360759184,0.375254940304799,0.0626914204543851
2840.632,0.433264042160278,0.37596871033052,0.0572953318297585
2841.114,0.439274035477794,0.376624211674103,0.0626498238036912
2841.596,0.461529320999887,0.377222881735815,0.0843064392640714
2842.078,0.44934316740326,0.377764630068564,0.0715785373346957
2842.56,0.442128163366661,0.378249374954083,0.0638787884125784
2843.042,0.436380617570901,0.378677043415451,0.0577035741554501
2843.524,0.449709868698875,0.379047571228295,0.0706622974705796
2844.006,0.430552585435557,0.379360902930634,0.0511916825049226
2844.489,0.431432285446398,0.379617463604639,0.0518148218417595
2844.97,0.433388190485349,0.37981580001751,0.0535723904678396
2845.453,0.431106334541816,0.379957532335868,0.0511488022059483
2845.935,0.439706520293065,0.380041581536284,0.0596649387567806
2846.417,0.456307925106607,0.380068288987919,0.076239636118688
2846.899,0.456180277680041,0.380037651952882,0.0761426257271586
2847.381,0.441610516713094,0.379949676486932,0.0616608402261625
2847.863,0.442764340907623,0.37980437743855,0.0629599634690727
2848.345,0.465661598967632,0.37960177844666,0.0860598205209714
2848.827,0.457098509599277,0.379341911937009,0.0777565976622683
2849.31,0.446103437303289,0.379024101794869,0.0670793355084207
2849.792,0.445469508871955,0.378649714082952,0.0668197947890035
2850.274,0.424487949140985,0.378218208925965,0.0462697402150203
2850.756,0.455543096825195,0.377729653851907,0.0778134429732883
2851.238,0.441860030641578,0.377184125137255,0.0646759055043236
2851.72,0.424909179309317,0.376581707795266,0.0483274715140514
2852.202,0.429244351549791,0.375922495562945,0.0533218559868455
2852.684,0.446002086086583,0.375206590886666,0.070795495199917
2853.167,0.410644284696243,0.374432443504005,0.0362118411922384
2853.649,0.426537959650709,0.373603379027077,0.052934580623632
2854.131,0.402765753082875,0.372717981813309,0.0300477712695654
2854.613,0.425847733725199,0.371776388994043,0.0540713447311558
2855.095,0.427529790312374,0.370778746318087,0.0567510439942863
2855.577,0.402172821581338,0.369725208129378,0.0324476134519607
2856.059,0.421386146271267,0.368615937343302,0.0527702089279648
2856.541,0.391230893123609,0.367451105421718,0.0237797877018912
2857.023,0.403053410882055,0.366230892346659,0.0368225185353969
2857.506,0.398666688057375,0.364952783285264,0.0337139047721114
2857.988,0.393649743490158,0.363622267902291,0.0300274755878672
2858.47,0.381776146071193,0.362236962585331,0.0195391834858622
2858.952,0.3828393845533,0.360797081125527,0.0220423034277729
2859.434,0.396686777691592,0.35930284568315,0.0373839320084423
2859.916,0.398198974243481,0.357754486753537,0.0404444874899443
2860.398,0.40509436296869,0.356152243131742,0.0489421198369482
2860.88,0.392208662629248,0.354496361875908,0.0377123007533391
2861.363,0.378589158656737,0.35278349676994,0.0258056618867976
2861.845,0.390519556084751,0.351021004356583,0.0394985517281683
2862.327,0.379281480745622,0.349205665249024,0.0300758154965982
2862.809,0.377710031410718,0.347337759183146,0.0303722722275716
2863.291,0.389475776853747,0.345417573955841,0.0440582028979053
2863.773,0.393530565850778,0.3434454053809,0.0500851604698778
2864.255,0.374482587180232,0.341421557243648,0.0330610299365836
2864.737,0.3833371096229,0.339346341254358,0.043990768368542
2865.219,0.396605921961946,0.337220077000446,0.0593858449615001
2865.702,0.392550365969946,0.335038522837893,0.0575118431320531
2866.184,0.372183904039321,0.332811047898569,0.0393728561407521
2866.666,0.36782070836637,0.330533530943121,0.0372871774232486
2867.148,0.368809907743806,0.328206322581368,0.0406035851624377
2867.63,0.361483210966778,0.325829781043207,0.0356534299235713
2868.112,0.362404106832816,0.323404272123651,0.0389998347091654
2868.594,0.346702294141892,0.320930169126762,0.02577212501513
2869.076,0.35019670169639,0.318407852808402,0.0317888488879887
2869.559,0.348182597845756,0.315832329633058,0.0323502682126984
2870.041,0.330795651866627,0.313214660467735,0.0175809913988915
2870.523,0.347657702552226,0.310549965212843,0.0371077373393834
2871.005,0.314345358714714,0.307838653851134,0.00650670486357985
2871.487,0.312006249168707,0.30508114351385,0.00692510565485716
2871.969,0.317993472731274,0.302277858416731,0.0157156143145431
2872.451,0.310226678221966,0.299429229794979,0.0107974484269865
2872.933,0.340445484462805,0.296535695837127,0.0439097886256781
2873.416,0.322427116222244,0.293591560290167,0.0288355559320764
2873.897,0.315074004495433,0.290615699029663,0.0244583054657698
2874.38,0.318651050963297,0.287583824686092,0.0310672262772049
2874.862,0.295880628008881,0.284515099063351,0.0113655289455293
2875.344,0.284085629949672,0.281403761944455,0.00268186800521741
2875.826,0.29207291562269,0.278250291803689,0.0138226238190012
2876.308,0.288491673867469,0.275055173576364,0.0134365002911051
2876.79,0.280652613526076,0.27181889858443,0.00883371494164614
2877.272,0.285731733443104,0.268541964461127,0.0171897689819763
2877.754,0.257915192465695,0.265224875074688,-0.00730968260899295
2878.237,0.262987180668283,0.261861135417244,0.00112604525103888
2878.719,0.276893983968602,0.258465191021791,0.0184287929468112
2879.201,0.251296382928821,0.255030640689841,-0.0037342577610201
2879.683,0.253892326406294,0.251558012459708,0.00233431394658656
2880.165,0.275627383260964,0.248047840208897,0.0275795430520671
2880.647,0.254229252355337,0.24450066357218,0.00972858878315722
2881.129,0.258070392554497,0.240917027858875,0.0171533646956225
2881.611,0.251489792726137,0.237297483969241,0.0141923087568958
2882.094,0.243103009018142,0.23363496917965,0.00946803983849198
2882.576,0.234746025244331,0.229945211987929,0.00480081325640189
2883.058,0.230332958059311,0.226221233199282,0.00411172486002911
2883.54,0.230228066341184,0.222463605235247,0.0077644611059364
2884.022,0.211828468970676,0.218672905677394,-0.00684443670671747
2884.504,0.209557494831149,0.214849717178746,-0.00529222234759685
2884.986,0.207999742808578,0.210994627374434,-0.00299488456585603
2885.468,0.20447359179159,0.207108228791586,-0.00263463699999572
2885.95,0.202683510671459,0.203191118758449,-0.000507608086989797
2886.433,0.196964501000682,0.199235679182298,-0.00227117818161543
2886.915,0.198950035834059,0.195258896403926,0.00369113943013341
2887.397,0.182474617251746,0.191253223319898,-0.00877860606815237
2887.879,0.202987844155658,0.187219275548948,0.0157685686067092
2888.361,0.16383843545038,0.183157673045685,-0.0193192375953055
2888.843,0.177131510043196,0.179069040005496,-0.00193752996229957
2889.325,0.172350336844055,0.174954004768844,-0.0026036679247893
2889.807,0.169640954765615,0.170813199724913,-0.00117224495929727
2890.29,0.157706711120206,0.166638592505973,-0.00893188138576717
2890.772,0.152098697489212,0.162448110576608,-0.0103494130873964
2891.254,0.145781061730869,0.158233780666882,-0.0124527189360131
2891.736,0.140909972768661,0.153996250392605,-0.0130862776239438
2892.218,0.13701453952881,0.149736170927297,-0.0127216313984874
2892.7,0.152004220940256,0.145454196902349,0.00655002403790736
2893.182,0.152409895934689,0.14115098630665,0.0112589096280382
2893.664,0.13619198344653,0.136827200385635,-0.000635216939105399
2894.146,0.138644662412954,0.132483503539966,0.0061611588729884
2894.629,0.132265595205265,0.128111491941221,0.00415410326404425
2895.111,0.109851313340751,0.123729940724515,-0.0138786273837637
2895.593,0.134461979756693,0.119330491094654,0.0151314886620395
2896.075,0.122692993401326,0.114913819055132,0.00777917434619395
2896.557,0.0987286132256529,0.110480603250479,-0.0117519900248265
2897.039,0.101015368183461,0.106031524862153,-0.00501615667869217
2897.521,0.0932558272313315,0.101567267504125,-0.00831144027279306
2898.003,0.0781732993286361,0.0970885171180159,-0.0189152177893797
2898.486,0.0981820723057716,0.0925866273422621,0.00559544496350947
2898.968,0.074843406811322,0.0880809310194851,-0.0132375242081632
2899.45,0.071734491259118,0.0835628138442008,-0.0118283225850828
2899.932,0.0913641746197875,0.0790329700173202,0.0123312046024673
2900.414,0.0731851958667704,0.0744920955379947,-0.0013068996712243
2900.896,0.0590449639763335,0.0699408880969228,-0.0108959241205893
2901.378,0.0742786379276019,0.0653800469693241,0.00889859095827784
2901.86,0.0642805467025234,0.0608102729077279,0.0034702737947955
2902.343,0.0617770734536371,0.0562227620309295,0.00555431142270764
2902.824,0.0692312346653701,0.0516467357342195,0.0175844989311505
2903.307,0.0574755748033056,0.0470448462348027,0.0104307285685028
2903.789,0.0580598321483201,0.0424463617858565,0.0156134703624637
2904.271,0.0580163892675039,0.0378424680237882,0.0201739212437157
2904.753,0.0401462951599925,0.0332338723031429,0.00691242285684958
2905.235,0.0379939588278049,0.0286212826995057,0.00937267612829918
2905.717,0.032390059275837,0.0240054079009308,0.00838465137490623
2906.199,0.0381367855118953,0.0193869570992339,0.0187498284126614
2906.681,0.0390358265466766,0.0147666398812602,0.0242691866654164
2907.164,0.030541289497755,0.0101355772905559,0.0204057122071991
2907.646,0.0131867165561381,0.00551365684837287,0.00767305970776525
2908.128,-0.00226932453923823,0.000892001505538783,-0.00316132604477701
2908.61,0.00292950523398616,-0.00372867865971299,0.00665818389369916
2909.092,-0.00464481509889936,-0.00834767371865322,0.00370285861975386
2909.574,-0.00737595650967648,-0.0129642740009813,0.00558831749130477
2910.056,-0.0214852599671822,-0.0175777702036301,-0.00390748976355209
2910.538,-0.0114236564373051,-0.0221874534995154,0.0107637970622102
2911.021,-0.0461385937773251,-0.0268021647339091,-0.019336429043416
2911.503,-0.0509741697922017,-0.0314020865996252,-0.0195720831925766
2911.985,-0.0441846817016298,-0.0359960715545388,-0.00818861014709098
2912.467,-0.0422829504596614,-0.0405834137635883,-0.00169953669607305
2912.949,-0.0384789370173735,-0.0451634084103515,0.00668447139297802
2913.431,-0.042667442322859,-0.0497353518051704,0.00706790948231142
2913.913,-0.0532590073212305,-0.0542985414929919,0.00103953417176143
2914.395,-0.0631789329546208,-0.0588522763611401,-0.0043266565934808
2914.877,-0.0366646501621481,-0.0633958567468253,0.0267312065846771
2915.36,-0.072424832549256,-0.0679379767793397,-0.00448685576991632
2915.842,-0.0705469863617019,-0.0724591308640249,0.00191214450232306
2916.324,-0.0605120045495653,-0.076968039809503,0.0164560352599377
2916.806,-0.0602566180399364,-0.0814640108269192,0.0212073927869828
2917.288,-0.0823326377568705,-0.0859463531114322,0.00361371535456173
2917.77,-0.0833535246213977,-0.0904143779481262,0.00706085332672855
2918.252,-0.0898091995515244,-0.0948673988176601,0.00505819926613565
2918.734,-0.0934279234622046,-0.0993047315014973,0.00587680803929265
2919.217,-0.0849876451997602,-0.103734848820368,0.0187472036206076
2919.699,-0.111038960470747,-0.108138726128436,-0.00290023434231153
2920.181,-0.101089837450743,-0.112524876046415,0.0114350385956711
2920.663,-0.109191367042495,-0.116892624610271,0.00770125756777548
2921.145,-0.118700080145672,-0.121241300677812,0.00254122053213988
2921.627,-0.0916861776568751,-0.125570236031536,0.0338840583746609
2922.109,-0.102083330469632,-0.129878765481166,0.0277954350115337
2922.591,-0.109301009474386,-0.134166226965585,0.0248652174911993
2923.073,-0.11482938555848,-0.138431961654442,0.0236025760959627
2923.556,-0.114984153607555,-0.142684093965544,0.0276999403579887
2924.038,-0.11989287718318,-0.146904363535209,0.027011486352029
2924.52,-0.115173440483442,-0.151100948868534,0.035927508385092
2925.002,-0.130163754383283,-0.155273205070815,0.0251094506875329
2925.484,-0.128599159754529,-0.159420490978147,0.0308213312236181
2925.966,-0.150024917465881,-0.163542169255797,0.0135172517899154
2926.448,-0.13973482838292,-0.167637606495871,0.0279027781129508
2926.93,-0.143072283368095,-0.171706173314507,0.0286338899464115
2927.413,-0.138724962799415,-0.175755599400108,0.0370306366006932
2927.895,-0.157672569193192,-0.179768494826124,0.022095925632932
2928.377,-0.150511172225382,-0.183752655510092,0.0332414832847099
2928.859,-0.167234112745852,-0.187707469132158,0.0204733563863056
2929.341,-0.172860671601313,-0.191632327872759,0.0187716562714461
2929.823,-0.17994421963531,-0.195526628505867,0.0155824088705575
2930.305,-0.188676767688222,-0.199389772491449,0.0107130048032272
2930.787,-0.168980206597258,-0.203221166067304,0.0342409594700465
2931.27,-0.160812052345992,-0.20702806817285,0.0462160158268573
2931.751,-0.180860830316654,-0.210786351375516,0.0299255210588623
2932.234,-0.193568803359735,-0.214526689107312,0.0209578857475773
2932.716,-0.183334784716635,-0.218225170859536,0.034890386142901
2933.198,-0.206742821069632,-0.221889007044368,0.0151461859747358
